"company","invoice","paymentNumber","payment","dueDate","paymentDate","amount","status","invoiceStatus","notes","paymentMethod","note","Debt Report","Payments","All Schedules","ID","Created Date","Updated Date","Owner","percentage","subInvoice"
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","964f3de9-f21f-4c15-8b74-41d1d89ec83f",,"Final 20%",2023-01-19T16:00:00Z,2023-01-24T16:00:00Z,14000,"Paid","Active","<p>01/02 - Chased final payment</p><p>01/24 - Send Final Invoice</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","50e54628-cb17-4bec-b72b-54e25cf8fae3",2022-11-28T17:31:16Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"aa83a9f4-58d8-4c37-9029-13cd8b1494e9","0d41b6dd-eb42-415c-a4f4-c3748261b0f9",,"Q2",2023-01-06T20:00:00Z,2023-02-01T20:00:00Z,1210,"Paid","Active","<p>01/11 - Chased</p><p>01/12 - said payment made, confirming with Jeano</p><p>01/30 - FU</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","51093fc6-e6bb-4b13-a388-e610d7a792a5",2022-11-28T19:11:23Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e0633a30-b05a-4093-8171-6e0294210da2","a521a3be-6f2f-473d-99ca-9becc1564da1",,"INV-REV23MM-054-02",2023-06-28T20:00:00Z,,4000,"Due","Active","<p>26/10/2023 - Chased final payment</p><p>11/03/2023 - Chased</p>",,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","517610a1-f133-4c33-8d42-3be82873a9a9",2023-05-22T12:54:58Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"13e49100-e003-49e7-8386-c7f0c100d4c9","a09bd158-aa5b-411b-bebf-83c20666070b",,"100% Immediate Payment",2023-05-23T16:00:00Z,2023-05-27T16:00:00Z,27500,"Paid","Active","<p>AED 27, 437  Short of AED 63</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","51c01609-d323-4ae4-a685-3622e002544b",2023-05-25T11:03:18Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"b9275212-b867-42ca-b674-975c72c52c3b","55f4eb01-5ba9-4f12-8e2f-5579cf2c4864",,"50% Initial Payment - Campaign Management",2023-06-18T16:00:00Z,2023-06-25T16:00:00Z,2500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","51d8bbf5-c402-477b-a36a-ff17c82097e5",2023-06-19T13:05:15Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"95e395d7-0d71-4943-aab0-4d2e8bb091f8","b6a3d586-5633-4793-91bb-b137c359ce05",,"100% Immediate Payment",2023-06-12T16:00:00Z,2023-07-16T16:00:00Z,25999,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","52c3812f-0b77-4342-b2c8-22663a60cc79",2023-06-13T08:03:31Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f9aa4f91-b841-4e4e-9c7d-9808d0894ab0","6a7e0017-e3be-48c0-90e6-333829b83ab5",,"2/3 of Payment",2024-10-20T20:00:00Z,2024-11-08T20:00:00Z,42349.14,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","52c54a95-bd51-4c84-a639-3dbee16a6d06",2024-06-24T07:23:27Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"7557f5a6-ad5d-47aa-a0b6-8aa0c8f4009f","794071f7-0076-4532-b319-ad846f13cd7c","RX-25MM-107","Due for Payment",2025-10-24T20:00:00Z,2025-10-26T20:00:00Z,2100,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","536d9d08-8a82-4120-aad8-810cca153c50",2025-10-27T08:07:10Z,2025-10-27T08:07:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"c4723d06-5b05-482c-b318-5472ec4c334f","686af514-3e7d-49eb-a622-ef6d49be4d36","RX-25MM-124","Due for Payment",2025-11-19T20:00:00Z,2025-11-19T20:00:00Z,2100,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","53dd6db4-4221-4d99-9918-f7d7da9eff98",2025-11-20T11:22:00Z,2025-11-20T11:22:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","02fd6982-dffb-46ec-8028-65abfb3ffec8",,"Payment 8 ",2025-10-06T20:00:00Z,,33253.25,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5423336d-c30c-43b6-ac8c-49514e4d5cd9",2025-03-07T08:15:09Z,2025-10-07T09:33:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f93f643b-5796-45aa-a79f-c8d0b609c130","ab0a7bb5-09d9-40ee-aa37-ba2159bca4fc",,"100% upon completion ",2025-06-09T20:00:00Z,,4725,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","544a295b-66b6-4b71-b67a-e32ffc0ceffb",2025-06-09T07:17:00Z,2025-12-09T10:42:41Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"2efc4a99-f8c9-4b25-b8fd-463c8f13cad2","16a56ebd-e11a-4971-9e7a-464a382327ae",,"Server 1 & Server 2",2024-03-28T16:00:00Z,2024-03-29T16:00:00Z,39585,"Paid","Active",,"3b10f3fc-ba88-415d-b2a9-024cd41f5268",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","54544d00-437e-413b-8808-1ddd036d8da5",2024-03-29T06:51:51Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f9aa4f91-b841-4e4e-9c7d-9808d0894ab0","6a7e0017-e3be-48c0-90e6-333829b83ab5",,"Phase 3 upon App Development 2/2",2025-01-17T20:00:00Z,2026-01-21T20:00:00Z,100000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","54a06baa-56b3-40f8-9c0f-297a1fbe0865",2024-12-12T11:23:48Z,2026-03-25T06:35:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"f93f643b-5796-45aa-a79f-c8d0b609c130","d6e99bae-0ac4-44d7-99cb-59c131b6c823",,"50% Due upon completion",2024-10-13T20:00:00Z,2024-10-13T20:00:00Z,6300,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5530e822-d5e8-45d6-8101-1432c64b7489",2024-10-14T12:03:21Z,2025-08-12T10:37:22Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.5,
"95e395d7-0d71-4943-aab0-4d2e8bb091f8","bad70355-7153-4d52-b8e3-90bed7aefecf",,"Initial Payment",2023-02-26T16:00:00Z,2023-03-01T16:00:00Z,58300,"Paid","Active","<p>Paid - 2 March 2023</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","55809bef-ae8a-41de-9aeb-c68b3dfffb9f",2023-02-27T07:43:04Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"9d1d6d92-b8c3-4827-88b2-7d8f20876c7c","7ac3707a-79f7-4800-9d76-92e1ccae5982","RX-24MM-070","Upon Completion",2024-07-29T16:00:00Z,,3500,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","55903259-0a67-404e-8b6d-ccc4a12b460b",2024-07-16T05:30:51Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","675d704d-7c6c-4a1d-8eb4-f6fce21bc345",,"100% Immediate Payment",2024-02-11T16:00:00Z,2024-02-11T16:00:00Z,11613,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","56704e33-902b-442f-a42b-0a348bbbe377",2024-02-12T09:51:40Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","e8a47e93-9b30-4482-bf7a-de70417760a5",,"60% Immediate Payment",2023-08-17T16:00:00Z,2023-08-20T16:00:00Z,22585.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","568ac092-10da-4bd1-8963-2ee8a305eee3",2023-08-18T06:13:39Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"73469973-b85b-4f9d-9a21-11b1e5362527","f01c0a81-45df-4b38-9bbe-b5a3616edbbd","RX-24MM-085","Social Media Marketing Installment 10",2025-05-21T20:00:00Z,,7350,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","56ea1d0c-4d76-4231-aefa-5aeff0d4ba3c",2024-08-22T06:03:56Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","8743eee5-b60c-479e-946c-86eaa4386c3e","RX-24MM-080","4th Installment",2024-11-30T16:00:00Z,,18900,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","570e39eb-1c6c-418d-b05e-92c5bc4955ae",2024-07-30T07:00:19Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e5a8f142-b45d-4375-973d-f0cc776663e1","98de895d-6a19-4ebb-8522-16245dea59a0",,"July Campaign",2024-06-10T20:00:00Z,2024-06-18T20:00:00Z,7350,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","57104d0b-d96b-4695-86a5-e738ecacb53e",2024-06-14T05:03:41Z,2025-08-08T10:44:27Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"1cb9a32b-26b8-4687-9a84-1a4ca764a5a0","952f0536-02f0-420f-b226-90a6a6ec508e",,"Upon Project Completion",2023-04-25T16:00:00Z,2023-04-25T16:00:00Z,3000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","575a2976-34a9-4d90-ba21-05449a75136c",2023-04-03T05:44:29Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"0e683bfd-b212-43c3-9413-ba980c3162d9","fc113072-6c73-4b24-910a-43cddcab2643",,"2nd Month Retainer",2024-11-16T20:00:00Z,2024-12-09T20:00:00Z,3500,"Paid","Active","<p>18 Nov 2024 - Chased </p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","57d75753-61c5-4c83-87b8-cdaca5132cab",2024-11-05T07:05:37Z,2025-08-13T08:37:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e5a8f142-b45d-4375-973d-f0cc776663e1","bbfe9b9c-c62f-4aa5-9e52-2108da372154",,"January",2024-12-27T16:00:00Z,2025-01-05T16:00:00Z,5290,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","57e80db8-1746-434c-814e-c3b5890dc07f",2024-06-06T08:48:05Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"0d5fb996-1d33-40e4-a21c-63d0244f4b18","fb59ebe9-f6d9-4438-b299-c1e3082a9a11",,"Paid Amount",2024-09-24T20:00:00Z,2024-09-24T20:00:00Z,2000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","583ccb53-2024-467a-94d5-f9bfa91bb55c",2024-09-27T06:27:50Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","fde41791-0aa1-4cd5-8890-873760fcc663",,"Monthly Retainer - Feb 2026",2026-02-01T20:00:00Z,2026-03-24T20:00:00Z,52815.009999999995,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5908eadd-f6c1-4c06-900e-4b5ecd6ee90e",2026-01-28T06:17:23Z,2026-03-02T06:29:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"34a2f467-ef8e-4733-b6ad-7d176e614466","bc882551-90df-4224-bbe8-64b1c4456bce",,"Due every 28th of the month",2025-10-27T20:00:00Z,2025-10-26T20:00:00Z,5775,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","599de57e-f0ea-49ea-bad1-b24318693b97",2025-09-30T06:32:24Z,2025-10-28T07:48:27Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","ada4208c-901d-4b7a-b744-dfce2421c2e1",,"Due for Payment",2025-01-21T20:00:00Z,2025-01-21T20:00:00Z,2625,"Paid","Active","<p>Paid Thru Reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","59c3b61a-c538-4a46-9e17-9bd380622f15",2025-01-23T04:10:56Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"a4951bc6-bc11-4719-918b-1c0361369e6f","b366cd07-41fa-47c0-a939-a58966e8bc1d",,"50% Immediate Payment",2024-01-15T16:00:00Z,2024-01-16T16:00:00Z,41063.47,"Paid","Cancelled",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5a051e98-7830-495d-ae39-589a793a4a84",2024-01-16T11:53:39Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","3951df0b-8738-4ff9-9080-47aafc61d7f0",,"1st Installment",2024-08-31T16:00:00Z,2024-10-24T16:00:00Z,5250,"Paid","Active","<p>INV-24MM-079</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5a4dd4e1-4038-47ad-b7da-8e415f1094e7",2024-07-30T06:43:21Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"2bc7a710-aefc-4b06-b0b2-361b14b3b092","82c267d1-dcb0-4908-a26b-2a3620722d57",,"Final",2022-12-08T20:00:00Z,2022-11-28T20:00:00Z,2000,"Paid","Active","<p>11/29 - received AED 1,950.00</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5a9e29d5-437c-4564-b9c6-fbff6c8e738c",2022-11-28T18:35:08Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"d1c3e9fa-7874-4a80-8114-14445e93de6d","2f8684bf-708a-4eaf-a1e8-7c71a69b43d1",,"Initial Payment",2026-02-05T20:00:00Z,2025-08-13T20:00:00Z,24759,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5aa12fa2-5e40-4116-bf0e-035662c1d0dc",2025-08-12T08:08:44Z,2025-12-15T08:10:33Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.4,
"f644f0b2-3ef9-4d0a-80c3-276de3135008","004bf19d-6368-4ca2-a930-7044878f9d4b",,"Due every 21st of the month",2026-03-20T20:00:00Z,2026-03-22T20:00:00Z,6202.35,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5aa3bd16-a883-444d-b6a3-26ae64de94b4",2026-02-27T05:58:11Z,2026-03-23T08:47:41Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"34a2f467-ef8e-4733-b6ad-7d176e614466","b25a6291-9c3a-467d-9f20-0d9d34158f4b",,"Installment 7",2024-12-31T16:00:00Z,2025-01-05T16:00:00Z,5250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5ba37fe8-b0ea-475f-9f2b-771bbbb6ea90",2024-07-18T08:06:52Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"0504934a-00e2-435f-a2fa-8d03fb8cadbf","79dd4c19-59bc-4091-a9d1-78f7b4ecce6b",,"Due for Payment",2024-12-03T20:00:00Z,2024-11-24T20:00:00Z,5000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5cbda266-c141-41f5-a796-eb408eed9357",2024-11-07T06:00:51Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"1cb9a32b-26b8-4687-9a84-1a4ca764a5a0","026832c4-03b8-4b9d-9556-063f5d16601c",,"Due Payment",2025-10-05T20:00:00Z,2025-10-11T20:00:00Z,2625,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5d4f0003-e92a-41b6-a2ef-c79fdfab0211",2025-10-06T04:23:00Z,2025-10-13T07:04:07Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f791e0b7-ccad-4674-96a8-341f97fc74b1","d960cebf-c13e-4864-a478-8c1ab1bc3a2b",,"100% Payment upon Completion",2023-05-29T16:00:00Z,2023-05-18T16:00:00Z,250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5dfc4ea4-eec0-4a68-b6aa-666499105279",2023-05-17T09:15:58Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","f86647fa-7c9d-4195-8930-f6ea76eb9752",,"Prior Campaign Start Date",2025-06-09T20:00:00Z,2025-06-12T20:00:00Z,23100,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5e1187c6-92ab-4b5f-b79a-6aa68d9cef57",2025-06-09T07:06:02Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"8d470f66-352c-4a1b-8668-774da3c08e70","82beb893-3786-44ad-961e-3d768e182c55",,"Final Payment",2023-08-16T16:00:00Z,2023-11-01T16:00:00Z,4000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5eb2ed07-50c9-4d49-85ad-5af9482a225c",2023-03-13T12:02:27Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"a2b2ac31-3ec4-421a-a429-676fed26d838","8367c842-4c54-4ea2-a9c6-d603d41ee7f1","RX-REV23MM-031","Annual Subscription - Due",2023-11-18T16:00:00Z,,2000,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","5ffacfdd-d6de-48b0-8b05-fa65b869240b",2023-02-17T06:07:23Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"6b992c9d-755b-4c95-9666-1698f3926eec","512b9ca0-8c9f-4775-8995-87d1ecbe72e9",,"100% Due for Payment",2025-03-16T20:00:00Z,2025-03-18T20:00:00Z,2887.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","60579227-cdc1-41cc-950c-82b0f4aa79bc",2025-03-17T07:25:42Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"97fa41fe-3189-46cb-93d0-c7aa942c609c","28612ab3-486d-49aa-8ef8-0f201b6c03e7",,"50% Remaining Payment",2023-06-04T16:00:00Z,2023-07-13T16:00:00Z,2250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","612488a8-faf0-47d0-933a-d99f50035b13",2023-06-01T11:44:59Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"52134946-ddb2-43d2-b77e-b5d3c1f71f84","61c8d0d9-0786-4a63-8cc9-2d4483011e43",,"100% Immediate Payment",2025-01-27T20:00:00Z,2025-01-27T20:00:00Z,1170.75,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","61a3d6bb-fa9b-4380-99a7-436c5f3cb805",2024-03-04T06:15:30Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","2afcdd72-776c-46cd-bfb6-8110b411263b",,"Luxury Show - Due",2023-05-21T16:00:00Z,2023-06-08T16:00:00Z,1500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","61bd9395-7b6f-4ca6-9724-ca6529cc4470",2023-02-15T06:16:59Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","3d45829b-96d1-4776-9bc5-661ae3287136",,"100% Payment",2023-05-04T16:00:00Z,2023-05-04T16:00:00Z,38850,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","6281e078-126f-47c0-8c87-30b5b6bb5a93",2023-05-05T08:55:02Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"c571caf6-a52d-4335-8317-8fd08f3739f4","10f115fa-6ae5-4e39-b80f-0f393a899bb1","RX-26MM-178","Due every 29th of the month",2026-05-28T20:00:00Z,,8400,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","62942e74-86ea-448f-9720-e13ecb194763",2026-04-30T11:32:17Z,2026-06-07T09:21:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","6749f523-1669-4d2c-a60e-4116770d6316",,"Due every 14the of the month",2026-05-13T20:00:00Z,2026-05-14T20:00:00Z,6431.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","62d6e4ea-4a56-42b7-8b5f-fe56a07e8b73",2026-04-16T08:17:19Z,2026-07-06T07:36:59Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"fd7e7a92-8c22-4e9b-bf54-73618117efed","829b986c-564f-44e9-a933-b66b47e5139a","RX-REV22MM-060","Final",2022-09-29T20:00:00Z,2022-09-29T20:00:00Z,1100,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","63329937-65a6-43b7-a9c6-372f63e38d1c",2022-11-30T15:52:27Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"3b9917c0-1543-40e3-9f65-8b1359330893","fafc0b99-4089-46a0-a40e-a82ae4ee61c7","RX-REV22MM-028","Final",2022-05-15T20:00:00Z,2022-05-15T20:00:00Z,3500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","63497fcf-7f3c-4bad-b11f-0cfa10efc436",2022-11-30T20:19:29Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","a6f4b611-75b2-4958-8638-0f18e7741d5c",,"Due every 14th of the month",2025-12-13T20:00:00Z,2025-12-23T20:00:00Z,5906.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","63707ce8-8bbc-4a43-9578-8302c7a9d483",2025-11-14T06:55:23Z,2026-01-19T07:27:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"e5a8f142-b45d-4375-973d-f0cc776663e1","5b36161c-2ed6-424b-ba64-7f626a9ddbdc",,"100% Immediate Payment",2025-03-31T20:00:00Z,2025-04-07T20:00:00Z,4725,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","64865fe6-d8a9-4a5b-887c-29ae3b044b76",2024-03-04T05:54:39Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f93f643b-5796-45aa-a79f-c8d0b609c130","4b6ba368-51e5-4106-aec6-bb136b21c837",,"Due for Payment",2025-05-26T20:00:00Z,2025-06-10T20:00:00Z,3675,"Paid","Active","<p>Via Stripe</p>","3b10f3fc-ba88-415d-b2a9-024cd41f5268",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","64b2e04d-c871-4369-8575-eed932da6a9c",2025-05-27T09:36:43Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"1cb9a32b-26b8-4687-9a84-1a4ca764a5a0","952f0536-02f0-420f-b226-90a6a6ec508e",,"Initial Payment",2023-04-02T16:00:00Z,2023-04-02T16:00:00Z,2500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","64b8279c-c051-40a1-aa56-016fbc1dcfef",2023-04-03T05:43:48Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
